"","state","PUMA","count","foster_per_pop","foster_density"
"1","ak","00101",20.4165798165022,2.50141874742738,0.00713130304742806
"2","ak","00102",23.5566903447,2.78447876414893,0.0107782437115592
"3","ak","00200",58.3187514439778,4.9527602075565,0.000452792080983877
"4","ak","00300",38.6572718580301,2.86753741250872,0.000152150261261183
"5","ak","00400",91.0507065367899,13.0109612084581,6.8674817338755e-05
"6","al","00100",17.6030458512202,1.48473733562924,0.00311483107887986
"7","al","00200",30.7475373324291,2.27170575045653,0.0108950924099889
"8","al","00301",20.065889149554,1.82649637261551,0.0846157206871436
"9","al","00302",9.10207657888757,1.42420224986506,0.0560424133439508
"10","al","00400",16.1548319913322,2.40363517204765,0.00327296577972904
"11","al","00500",14.5814441977447,2.35108742304816,0.00704201074923743
"12","al","00600",25.0296328701963,2.56556302482537,0.00734070898758318
"13","al","00700",14.6200435967114,1.91512229456528,0.00406908125391552
"14","al","00800",17.3904118887655,1.87275596476044,0.00514650124787366
"15","al","00900",10.6718685701712,1.60769336700379,0.00750832714784237
"16","al","01000",20.4004093119063,1.85965444958125,0.00253052444644809
"17","al","01100",13.3532485276751,1.51603639051715,0.00841774840357731
"18","al","01200",33.720304514651,2.12478289317271,0.0160749566488456
"19","al","01301",13.2715925747884,1.85279806991322,0.120911230188345
"20","al","01302",16.7515106612029,2.38150563849914,0.123621977404753
"21","al","01303",27.8165261642814,2.76616210861987,0.0776204697121755
"22","al","01304",30.4110044825487,2.68672183784333,0.0257176557502618
"23","al","01305",17.593056955494,2.24975152883554,0.0156289272277832
"24","al","01400",15.450588203089,2.1801309726385,0.0023011658017015
"25","al","01500",14.1419795782994,2.05761378994608,0.00251957973975888
"26","al","01600",24.1441989628729,1.53053559194123,0.123889153501914
"27","al","01700",19.8117013441512,1.819590498177,0.00137587406883934
"28","al","01800",13.3016848652544,1.90214283787422,0.00187578374093068
"29","al","01900",17.6005174995312,1.00752862210379,0.0110279925787264
"30","al","02000",32.0812018522293,2.34460292715262,0.0926128999921894
"31","al","02100",24.3808386343693,2.33242501046296,0.00354632892991372
"32","al","02200",17.5334103428058,1.65284788299451,0.000964987828818305
"33","al","02300",15.5449686676464,2.06715008878276,0.0019263841621033
"34","al","02400",20.506667315052,1.59336964374919,0.00228473578397127
"35","al","02500",27.1104457724034,1.95700900688684,0.00456374971116575
"36","al","02600",32.4027520743035,2.12867902209325,0.00616508939300098
"37","al","02701",20.1461850748056,2.98594709868172,0.100143076636568
"38","al","02702",10.7749432610716,1.55527472013158,0.0726903940847993
"39","al","02703",26.7834813325552,2.1978894906085,0.00684493105716256
"40","ar","00100",46.7013696487644,2.54392470033579,0.0204005119021965
"41","ar","00200",36.3062939036437,1.56230018088746,0.0147224031754938
"42","ar","00300",24.3832115709724,2.53542805146849,0.00196311346599156
"43","ar","00400",17.7147908461685,1.7660044707575,0.00151736154798098
"44","ar","00500",29.7733180532165,1.97619262267467,0.00390904342183095
"45","ar","00600",19.2037801126339,2.39359094012637,0.00412447640839638
"46","ar","00700",13.2098796239399,1.91308901143228,0.00127622767480513
"47","ar","00800",15.2115106330396,2.01503651252346,0.00198878347270406
"48","ar","00900",28.530144663471,2.24983397708943,0.0159639175838689
"49","ar","01000",16.5103340553263,1.99303887678976,0.0540794651838125
"50","ar","01100",29.8285539906243,1.71783886147341,0.00785020205613947
"51","ar","01200",18.6353789479356,2.21638664937388,0.00984896537470151
"52","ar","01300",26.838384788664,2.44074070468025,0.0028859500992558
"53","ar","01400",17.8564671217661,1.88478648108149,0.00599188075189398
"54","ar","01500",15.834985789953,2.30494698543712,0.00142597600912038
"55","ar","01600",25.4980630130711,2.14557918319346,0.00323748663652269
"56","ar","01700",15.3438315483055,2.57360475483152,0.00314514992793539
"57","ar","01800",17.1363584613521,3.00058806887622,0.00113885303256046
"58","ar","01900",13.0430896886266,1.51946524797607,0.00130335492070945
"59","ar","02000",12.4402535385255,1.90509242550161,0.00128963421766791
"60","az","00100",65.9281992525549,4.53644803224075,0.368487178761283
"61","az","00101",52.4294212905982,3.77706370510757,0.232730585981445
"62","az","00102",24.1295718636445,3.62088413319996,0.223230803779114
"63","az","00103",93.8017740797267,9.57454058178286,1.99080511565146
"64","az","00104",20.6497358998315,3.44564256629926,0.380575987686507
"65","az","00105",38.1698070362778,3.91846905207656,0.396785365275017
"66","az","00106",35.0795456763968,4.70740011760558,0.591767852512168
"67","az","00107",41.2167721423017,4.46262149656796,0.388941440557278
"68","az","00108",46.1030582937071,6.19165435048444,0.647719663668594
"69","az","00109",72.6800800029678,4.46026879429075,1.14500148953614
"70","az","00110",18.8187575497958,3.03724298737828,0.153049090384666
"71","az","00111",39.5021242945908,7.42242094975399,0.0118196991319259
"72","az","00112",24.61197696573,4.28854799890748,0.0403765054136321
"73","az","00113",30.3191812819619,6.84715024434551,0.35309350882343
"74","az","00114",38.6419813919825,5.92032808211774,0.619957436662472
"75","az","00115",35.8129205495107,6.18423770497508,0.630209428199236
"76","az","00116",37.9035927229778,7.33003146837707,0.849064236080366
"77","az","00117",40.6298056944077,7.01118303613593,0.651814340279584
"78","az","00118",29.3748765558472,3.74727344761413,0.326725812614148
"79","az","00119",66.287306549867,7.7547153193574,0.830497011828698
"80","az","00120",45.1875544474814,8.44943052495912,0.316477059273634
"81","az","00121",85.3841855757331,7.78768565995377,0.519680489479841
"82","az","00122",60.2583744340174,4.7620020889851,1.62962285527992
"83","az","00123",90.3705939541894,6.87281116086314,2.16891914891369
"84","az","00124",50.4158818073855,5.25987290635216,0.747256855027653
"85","az","00125",105.823322300225,8.66622899846245,2.54989737461977
"86","az","00126",36.9384581740457,4.37348545750008,0.443572887934374
"87","az","00127",32.1388244176583,4.08786878881434,0.435470859190034
"88","az","00128",27.344412831231,6.11184909057464,0.36477514434838
"89","az","00129",57.0042339246245,6.41073256012421,0.0864942662797626
"90","az","00130",78.7791802901059,13.7485480436485,0.685913214568078
"91","az","00131",29.3041781518584,4.30247807250894,0.295653639102923
"92","az","00132",71.9959539355221,5.98818547247127,0.195131015147701
"93","az","00133",52.5895576677325,5.70819034708917,0.520103780469026
"94","az","00134",42.7354617144175,4.85961584198516,0.00262667065902587
"95","az","00201",29.5752611163831,4.38346837355611,0.00161284997303227
"96","az","00202",32.8773696816052,3.990456327419,0.0394270273633093
"97","az","00203",26.811113508013,4.25505689700255,0.050621627491576
"98","az","00204",20.5069907656405,4.36969758483711,0.0228332636148128
"99","az","00205",51.365176458728,5.14423399686811,0.0175429405252535
"100","az","00206",14.1968150690353,3.59686219129345,0.233195307975842
"101","az","00207",69.2307032324408,4.48414426014902,1.37617610941004
"102","az","00208",31.7320508069353,3.65703017251761,0.459594834328108
"103","az","00209",37.4727683878605,4.53391027076352,0.330673264927111
"104","az","00300",56.9957992150256,4.65728053726308,0.00103912092438313
"105","az","00400",153.125942970054,7.80896236269335,0.00316842531473988
"106","az","00500",40.8231877115044,3.64525294325426,0.00193921926853309
"107","az","00600",44.3635708787325,4.18366379467488,0.000953086998725982
"108","az","00700",62.2715479961192,3.84084055980505,0.00435405723028161
"109","az","00800",21.0342930592837,3.66642723710715,0.000659151323312164
"110","az","00803",25.907954076004,3.3581275535974,0.0180304652881499
"111","az","00805",32.6836695078028,4.62941494444799,0.00595607697032976
"112","az","00807",48.3672172336029,4.41871160548171,0.0111761097029959
"113","az","00900",35.2979056043237,3.70154211454737,0.00182695225100465
"114","ca","00101",36.7988321339054,2.27363806820546,0.913002743468657
"115","ca","00102",40.8864459619225,5.78308995218139,0.790053692804393
"116","ca","00103",28.9867050407971,4.63564769563363,0.404202390489088
"117","ca","00104",86.5731787919488,7.93303205277639,3.57318018750334
"118","ca","00105",24.4666529746486,3.25267920428723,0.10211685831552
"119","ca","00106",39.7424950746253,5.22446366170965,0.257144595730339
"120","ca","00107",40.9638459444888,4.37414265290857,0.258536202069814
"121","ca","00108",3.70176000963246,0.587114989632429,0.0195732188344036
"122","ca","00109",16.1596770745963,1.64040981368351,0.143184954555927
"123","ca","00110",61.749395071869,4.51351473370872,0.0569816763105258
"124","ca","00300",15.7123839647845,1.57565021708629,0.000311523540976501
"125","ca","00701",26.3404562944608,1.97632475198535,0.0198135655511938
"126","ca","00702",25.9733374580054,4.21508235280841,0.00862881139731419
"127","ca","01100",17.8832730357179,1.88961042220181,0.000798818007680297
"128","ca","01301",39.3511212555683,5.74385071603683,0.545281278838406
"129","ca","01302",7.20958530927552,1.41530924799284,0.038924405410559
"130","ca","01303",25.0988258679785,4.47474164164352,0.102426261930903
"131","ca","01304",44.2325606901285,5.2204131582826,0.182060069582566
"132","ca","01305",25.1784071923847,2.74125282442947,0.0621268435682194
"133","ca","01306",20.6838388141581,3.11644399791443,0.13526313944746
"134","ca","01307",45.0373543704714,4.47198434817509,0.244896022793945
"135","ca","01308",38.0189623251459,5.22525595452803,0.222634845532106
"136","ca","01309",22.7301687929306,2.27369898898976,0.0538343522465168
"137","ca","01500",22.4346210604093,3.34395901928891,0.000453773661714026
"138","ca","01700",24.8246339403827,2.47454485051662,0.00536974761702901
"139","ca","01901",26.1472007895273,2.17079292565607,0.00364541177946272
"140","ca","01902",23.4917767230437,1.99505534802919,0.169746862874376
"141","ca","01903",23.7594256968537,2.51369294295955,0.404572471142936
"142","ca","01904",48.7975851642799,3.47289055329015,0.255633936304857
"143","ca","01905",20.3359826164395,2.28957246300828,0.197510425707949
"144","ca","01906",25.0802167683885,3.08035086813909,0.181551423293874
"145","ca","01907",53.8993434033103,4.68893809511182,0.00694397679638409
"146","ca","02300",59.8874572730535,5.13086508507998,0.00571309898029781
"147","ca","02500",50.7552351440019,4.01957987993996,0.00437146387335127
"148","ca","02901",24.7105398597002,1.38496468219371,0.00333829149550592
"149","ca","02902",80.6601019081775,4.73663174045319,0.438897162803774
"150","ca","02903",44.2337517688058,3.51117254872248,0.174912816927959
"151","ca","02904",27.6684176485601,2.68338838604986,0.138365614300626
"152","ca","02905",32.3092240043299,2.3275861972718,0.00246609820545195
"153","ca","03100",23.0168381946905,1.94136624449144,0.00638588092437926
"154","ca","03300",25.2757751316922,3.1978460439894,0.00187570765993955
"155","ca","03701",44.0410240137257,4.03269151302314,0.00803449336094965
"156","ca","03702",25.2678957130092,2.34657278166876,0.153353673394077
"157","ca","03703",66.3352792560867,5.17072875953595,0.178968949669123
"158","ca","03704",104.609095672982,9.07592362250406,0.311421954091244
"159","ca","03705",30.3284511534272,2.4191155103635,0.309483536895906
"160","ca","03706",50.4217908713114,4.96766412525235,0.65544376670268
"161","ca","03707",36.8728068590564,3.73055512535981,0.725218899225719
"162","ca","03708",22.7352257478155,2.91739070291486,0.224298031469744
"163","ca","03709",14.2456024508815,2.09710031663205,0.0555152990832024
"164","ca","03710",49.1449742561451,4.05854936461682,0.487860024800784
"165","ca","03711",67.5536087884091,5.53445918305826,0.415108513231178
"166","ca","03712",39.2831942094481,3.52790248850005,0.691917447763473
"167","ca","03713",20.0888594113762,2.37372792288505,0.317580428732895
"168","ca","03714",3.69178364971333,0.65678413978177,0.0323611742158736
"169","ca","03715",30.2983693432405,4.30496864780343,0.751508588229825
"170","ca","03716",21.4324148581426,2.83610094722014,0.484080986851905
"171","ca","03717",23.9934050643351,2.45331340126126,0.329867008926516
"172","ca","03718",29.1121952727062,4.67665787513352,0.56223087311357
"173","ca","03719",34.6045468779372,3.79186356321906,0.437518975802003
"174","ca","03720",17.6753229034499,3.37122313626739,0.23722602368608
"175","ca","03721",32.010859224296,4.48331361684817,1.1960685910101
"176","ca","03722",93.4285933041775,12.4339357604708,2.72463952045171
"177","ca","03723",80.8217733609935,8.34935675216875,3.01216840861729
"178","ca","03724",50.9378698013938,5.94027636167858,0.652723863803914
"179","ca","03725",89.2753336808622,9.39740354535392,1.32973195637215
"180","ca","03726",33.0490506770822,4.67520875330064,0.0494856354779697
"181","ca","03727",15.0269004034669,2.48995864183378,0.120753113068981
"182","ca","03728",18.1987796458006,5.48486426937934,0.684480050934679
"183","ca","03729",50.9400415599881,2.52165940101916,1.21826946261902
"184","ca","03730",11.4678580827259,2.1956458132732,0.382661849364967
"185","ca","03731",16.0112704318018,5.46646310406343,0.459462929241876
"186","ca","03732",16.9595629653851,3.46467067730033,0.628652031843267
"187","ca","03733",50.3594730595842,8.79180744755311,6.75508494580965
"188","ca","03734",62.7509738781499,6.48588877293539,2.02175943268162
"189","ca","03735",22.0157935708351,2.13393366005962,0.438054006723406
"190","ca","03736",9.72948099728551,2.21931592091367,0.324668050251048
"191","ca","03737",13.1943643517039,2.35151743926287,0.345721356810909
"192","ca","03738",13.66799180385,1.34144585374914,0.344683792976773
"193","ca","03739",73.9265221268687,5.80453220217248,0.768554258271501
"194","ca","03740",25.5634574959252,2.50352144705956,0.57309232860668
"195","ca","03741",54.7074777688483,4.98973711864723,1.47745174422662
"196","ca","03742",36.7939395580321,3.54845593191552,1.17076903218098
"197","ca","03743",9.6877862222715,1.12819217681047,0.521056799492818
"198","ca","03744",67.3860126796652,5.2993089556201,1.68034117068821
"199","ca","03745",42.6065337731507,3.99761059984526,2.92658072790782
"200","ca","03746",72.1950253368425,6.4958633558433,5.04281590187165
"201","ca","03747",54.66559619924,7.48331227915675,1.65875574438879
"202","ca","03748",27.6307541522636,3.62703519982457,0.330833525826054
"203","ca","03749",26.5449461019786,4.66847451670395,1.11393971019318
"204","ca","03750",122.457185340038,10.3147898702863,4.19370465107104
"205","ca","03751",73.0599708338671,5.54492796249751,3.29052435548427
"206","ca","03752",72.9051024894381,6.67323592580669,2.21315155643169
"207","ca","03753",22.3006105099286,3.73419466006842,0.702992722223837
"208","ca","03754",30.6160021319232,3.07853213996211,0.498990094362816
"209","ca","03755",39.0664645419014,3.9290419935534,1.29293042978852
"210","ca","03756",40.4394589131645,5.6033613569578,1.66255177045119
"211","ca","03757",60.3551827018494,5.90848582494854,1.19510981897064
"212","ca","03758",68.9917795516107,6.30234580721757,1.94868951016506
"213","ca","03759",39.7967249999338,5.67875642122343,1.83112308809243
"214","ca","03760",21.1534055979498,3.31194701705805,0.0817477376435647
"215","ca","03761",9.08187022436468,1.81492210718719,0.194979852554177
"216","ca","03762",26.4761955614863,3.27878582804784,0.478056029714155
"217","ca","03763",46.6120489322636,5.03532990518134,1.32295019812502
"218","ca","03764",40.7524767462308,4.82849250547758,0.755538505414957
"219","ca","03765",31.2970290097934,4.31981076739729,0.459874875185384
"220","ca","03766",38.5507230481818,6.61928623766858,0.806550274635709
"221","ca","03767",29.8059356109486,2.23936405792251,0.340127056821583
"222","ca","03768",10.5825462742672,1.94818598568985,0.00630423721100855
"223","ca","03769",17.3745647133397,5.38746192661696,0.848529894182843
"224","ca","03900",15.0583732035577,1.27905998501297,0.00270129443155756
"225","ca","04101",16.8430635325785,2.16463996049074,0.00849609210930986
"226","ca","04102",33.2604232747728,3.95863166802818,0.206338420532147
"227","ca","04701",16.2937287687698,1.69320677218849,0.00409595721100403
"228","ca","04702",18.658038590328,1.13092729969257,0.0163016700620959
"229","ca","05301",25.6694567931129,2.14340821585779,0.019073507122673
"230","ca","05302",30.9559337303744,2.14035357328178,0.0681313778560468
"231","ca","05303",11.611572701658,1.29665803480268,0.00100398031503306
"232","ca","05500",22.3851907842565,2.46668768972524,0.010968020042516
"233","ca","05700",26.1132105241024,5.73035122319562,0.00521278620771756
"234","ca","05901",20.9182487697162,2.51179740270368,0.15678978728568
"235","ca","05902",22.8487679183012,4.17252883825807,0.411597844333675
"236","ca","05903",32.8054282479413,3.31602428463977,0.160823171460041
"237","ca","05904",44.7221737902442,1.85315434426902,0.335075700820885
"238","ca","05905",38.223633340559,2.50040121283175,0.10142477558306
"239","ca","05906",33.7437978712321,2.79451742204821,0.242755957468396
"240","ca","05907",45.6947510521715,3.72228340275102,0.591058524068865
"241","ca","05908",41.7586673984959,3.99451572589401,0.450538024283465
"242","ca","05909",18.1085335582017,1.80274102122466,0.493395670695949
"243","ca","05910",42.1774601267523,2.9991794159676,0.526747600144995
"244","ca","05911",27.1580861292563,2.7983602400058,0.399162769105134
"245","ca","05912",9.87696175141947,0.813722339052518,0.203182783606151
"246","ca","05913",17.2552050035932,1.83351450468529,0.446878570757815
"247","ca","05914",26.6567308898961,2.7315022942818,0.0606922900285372
"248","ca","05915",39.6251218901186,4.82292135955679,0.10025282656645
"249","ca","05916",28.3151765459797,2.82671224378353,0.865854638115481
"250","ca","05917",21.3811087733477,1.55714141529005,0.613002113335261
"251","ca","05918",41.3927272505687,5.49266550564871,0.590889980028193
"252","ca","06101",27.2323752565863,3.68503048127014,0.0764062437684185
"253","ca","06102",39.9896351839399,3.97116536086791,0.2058992277585
"254","ca","06103",17.9080559006151,2.63160263050921,0.00536601826293011
"255","ca","06501",10.8836631185975,0.997311749161323,0.000961099146974003
"256","ca","06502",28.4145814247619,6.99177692538433,0.0157534285248105
"257","ca","06503",36.6774765961414,3.45037409182891,0.0851976597500385
"258","ca","06504",26.1507104406818,1.86817477073023,0.175775412993528
"259","ca","06505",67.2147008534409,4.08451026090429,0.121068980479626
"260","ca","06506",17.4908640567077,1.44242652620053,0.0268997944540376
"261","ca","06507",36.9514043370184,2.71103480095513,0.0419098260405494
"262","ca","06508",57.1219009011478,3.98701060243929,0.227704260942431
"263","ca","06509",16.5022817280591,1.74997685345271,0.0374317897762049
"264","ca","06510",61.7684808319307,3.55993780369608,0.337575053607134
"265","ca","06511",39.5572810028955,3.10107251512194,0.445486866986973
"266","ca","06512",26.9860681020947,3.85515258601353,0.115207821374644
"267","ca","06513",25.244556156041,2.41829257170619,0.248847407240317
"268","ca","06514",25.4180331810101,1.54950214466045,0.158298680951193
"269","ca","06515",28.7166500539752,3.51488984748779,0.0172244651598703
"270","ca","06701",9.23763606598851,1.92010726792528,0.189891359393808
"271","ca","06702",44.4063797964409,5.1188910428174,0.244399933153055
"272","ca","06703",16.6715392485741,2.40779018610256,0.238764560206186
"273","ca","06704",41.4203276206039,5.49997711068968,0.631754105722857
"274","ca","06705",28.6520988073786,3.67428812610651,0.17623065506549
"275","ca","06706",32.5751685744546,3.92661144822259,0.34182176493894
"276","ca","06707",25.0918150065749,3.48788087386363,0.368000916479379
"277","ca","06708",43.6412097323958,4.05135626925323,0.378724028202964
"278","ca","06709",47.4491096942794,4.56636605661432,0.777861025052844
"279","ca","06710",39.2215583256307,3.54400996888323,0.367293725999731
"280","ca","06711",11.1329920223531,1.29785404783785,0.0075094193005789
"281","ca","06712",23.6704802756461,3.570746760544,0.204971780523988
"282","ca","07101",33.026306682112,3.30626756252998,0.000709793859647331
"283","ca","07102",58.7062633641174,4.16386008682299,0.0680858778828129
"284","ca","07103",50.6687276194323,3.29060446937475,0.100518286876229
"285","ca","07104",22.9753261012518,2.76677819138388,0.00770763023421365
"286","ca","07105",26.9357833702537,2.67034632400652,0.109788895654354
"287","ca","07106",30.8671038076103,5.87944834430673,0.286084301507139
"288","ca","07107",42.9945188283377,4.8532022607899,0.573694522760843
"289","ca","07108",40.6732611903974,2.56064348970016,0.445296523869867
"290","ca","07109",41.3351333834527,4.43272207865444,0.700006371656516
"291","ca","07110",41.2641293378809,4.36796118745431,0.777711425031993
"292","ca","07111",42.0578603134475,3.74980922908768,0.391827619485185
"293","ca","07112",14.369607927563,1.47486481859417,0.236348518935775
"294","ca","07113",21.2140868457572,1.80422579059,0.182647035441299
"295","ca","07114",30.2888091025171,2.8794380742007,0.14251279228592
"296","ca","07115",44.589841363578,5.75278562296194,0.605948862462882
"297","ca","07301",43.4631260460896,2.39321216045865,0.0655965197937085
"298","ca","07302",16.6175426037052,2.27481760488777,0.0023746217666818
"299","ca","07303",5.69916729087981,0.959778930764536,0.0499565920191233
"300","ca","07304",16.3542065486743,2.4253606033923,0.155271877916662
"301","ca","07305",9.71279593523253,1.41792641390256,0.078270265228367
"302","ca","07306",19.3862321272248,2.38423713285264,0.0728320228384189
"303","ca","07307",15.2711936980299,2.1502666429217,0.023816671997967
"304","ca","07308",21.614749631528,3.18378990006305,0.126253489266763
"305","ca","07309",71.4473041495578,5.65426591876842,0.302525952522813
"306","ca","07310",19.6094183369534,1.69075860811807,0.0242973805893555
"307","ca","07311",10.3718338743081,1.4520277018491,0.102687088714675
"308","ca","07312",24.8409075292827,2.6126322601265,0.230287072996995
"309","ca","07313",17.5537373071063,1.99519632951878,0.173102414586126
"310","ca","07314",8.78018549753132,1.30560379145447,0.05734764415783
"311","ca","07315",31.2242038266414,2.46675650392174,0.373146311392996
"312","ca","07316",32.8119717324901,5.02788411469354,0.518003266604162
"313","ca","07317",39.2729032501276,2.47372784392338,0.95890093084652
"314","ca","07318",39.4484792995235,3.43000428654234,0.801315147872518
"315","ca","07319",72.9981026605955,6.91466350862892,0.121362713116994
"316","ca","07320",32.3179880769273,2.81050422444798,0.296065025116255
"317","ca","07321",23.225970363094,2.0813666424495,0.344803499728957
"318","ca","07322",23.6255433617556,2.76905102692869,0.191817113498667
"319","ca","07501",16.023789875433,2.65955018679385,0.0434026564420354
"320","ca","07502",7.28757983745926,2.46035781143121,0.0529972517754003
"321","ca","07503",10.2112563629158,2.7222757565758,0.635699457578518
"322","ca","07504",10.41329569141,6.29582569009069,0.98839979324925
"323","ca","07505",4.05655253623351,0.860898246229523,0.24700017646239
"324","ca","07506",50.1797514669118,6.42424164216,2.00413746660319
"325","ca","07507",48.5193191473563,7.71494977696872,1.89668517450819
"326","ca","07701",36.1576082029705,2.37067979300882,0.357491163571758
"327","ca","07702",51.3599094532803,3.67355049376155,0.631819826837389
"328","ca","07703",94.9697124020554,6.22833895606344,0.106053082075734
"329","ca","07704",28.4888936836744,2.15303005469124,0.0108966165943776
"330","ca","07901",35.1980136440615,1.73594464608707,0.015380504805274
"331","ca","07902",37.5183638883399,4.63647601190557,0.00530275554776298
"332","ca","08101",30.3811883935633,3.48368173300806,0.423456902178167
"333","ca","08102",18.351763143222,2.85497248650001,0.239619397219419
"334","ca","08103",6.59685860789858,1.18541933654961,0.12078940554792
"335","ca","08104",19.1128266938022,3.0294542231419,0.0130682433320248
"336","ca","08105",40.3920515879544,5.41303291181378,0.434635476578242
"337","ca","08106",39.7269205458195,5.45699458046971,0.248701816381529
"338","ca","08301",26.5292084883218,1.98067854922516,0.286082556432202
"339","ca","08302",20.6630995875045,4.05158815441265,0.00336803410150509
"340","ca","08303",82.1076207203339,2.83305571459299,0.0228990049858429
"341","ca","08501",64.9296586930791,3.36719694513712,0.252158686872842
"342","ca","08502",16.5854909943027,2.41313705722431,0.15367208428194
"343","ca","08503",12.5479176526377,1.46604949791304,0.18962293762088
"344","ca","08504",3.54902754796044,0.576515196224893,0.0520973322113046
"345","ca","08505",13.4522773326685,1.9102921517564,0.180617518637021
"346","ca","08506",23.5969494239679,3.46300989491751,0.0109001315547462
"347","ca","08507",15.5898482932425,1.62326616964208,0.0582589442486322
"348","ca","08508",9.83441794813636,2.30206412643641,0.246326631994141
"349","ca","08509",25.409298485339,3.60109105517843,0.646936381797109
"350","ca","08510",24.644058902441,2.79664762851123,0.496618250596538
"351","ca","08511",23.5023840791361,3.56528884695632,0.705172393454913
"352","ca","08512",25.2369597332555,3.30846352035338,0.251676119878387
"353","ca","08513",9.45684936975255,1.25705827060382,0.11291618115685
"354","ca","08514",17.4538722569904,2.85333860666836,0.751214618512829
"355","ca","08701",9.88809240717896,1.01520455925862,0.00936227271300312
"356","ca","08702",20.7613450397512,1.41686651468991,0.0402524629895171
"357","ca","08900",24.5442462353969,2.19105929614326,0.00246616133963063
"358","ca","09501",46.5140196966631,4.78736308117158,0.165376107393867
"359","ca","09502",38.1939215026755,4.44995007604282,0.0609674323676406
"360","ca","09503",15.5428295747312,2.10151833081818,0.0108105241610966
"361","ca","09701",16.7608907539504,2.18098773636309,0.00420038494358135
"362","ca","09702",27.3024320885294,3.65347679493234,0.0776084559400134
"363","ca","09703",29.0998522574523,2.50235207304603,0.124606523282904
"364","ca","09901",20.0253630673384,2.0134087137883,0.0101260320642925
"365","ca","09902",17.5365335650325,2.28132347665311,0.240033404865806
"366","ca","09903",23.0102517852106,1.62823746003472,0.0126677567883969
"367","ca","09904",11.2392977115549,1.8763435244666,0.210580649449282
"368","ca","10100",19.5277837448622,1.73765649980977,0.00602616341396757
"369","ca","10701",32.2638196469022,2.29260425260443,0.0911585038945234
"370","ca","10702",24.748078588956,1.87784191433007,0.0236601161196951
"371","ca","10703",28.1409734191626,2.31460547945078,0.00252864061934716
"372","ca","11101",21.8880138087225,2.89677260570706,0.16990425928065
"373","ca","11102",20.1658470197443,2.193131812914,0.0911057261049567
"374","ca","11103",25.5707308383123,2.05239030727284,0.329363076005131
"375","ca","11104",10.694591891208,1.42651619197119,0.0825995577241787
"376","ca","11105",9.56088993399594,1.25586364560567,0.00255587515379215
"377","ca","11106",20.8613300535812,1.9553219658432,0.0146424060461044
"378","ca","11300",47.8668049381759,1.78181971925908,0.0180696460226563
"379","co","00100",11.782157771834,2.39718367687366,0.000190531142741851
"380","co","00102",12.6792496394641,1.62055849175155,0.00664276797234036
"381","co","00103",53.1998166664603,2.1991574001265,0.0108460357342834
"382","co","00200",13.1696649772148,1.63213099234289,0.000382809146277262
"383","co","00300",41.9597109327458,2.83473253160018,0.0281088873763865
"384","co","00400",21.9748240410272,3.54833264024337,0.00125367985244967
"385","co","00600",15.4112221346089,3.40429028818399,0.000767311259438636
"386","co","00700",40.3614192289053,4.05275823164026,0.0121583810623989
"387","co","00800",34.4697318286566,5.48182758089322,0.000690487663762542
"388","co","00801",8.25100053555126,1.87992721247466,0.00202537846828843
"389","co","00802",27.0969124227204,2.41247439660972,0.0335035294477431
"390","co","00803",37.1948238270518,1.65398540675257,0.195035127180463
"391","co","00804",30.8505940794864,2.9417940382842,0.101181356652907
"392","co","00805",15.224310392493,2.25111790514462,0.201104583863074
"393","co","00806",13.4784842129207,1.46362082885446,0.160875560547027
"394","co","00807",40.737144806663,2.78677964199364,0.082591112693772
"395","co","00808",22.607465234978,2.51613413856183,0.290964606637435
"396","co","00809",16.7608959811916,2.08003176733577,0.326456844981142
"397","co","00810",21.647136920571,2.81131648319104,0.464055186432591
"398","co","00811",12.5671750566092,1.94689001651575,0.102260133192869
"399","co","00812",24.1583700825039,2.24917326901628,0.11805435321028
"400","co","00813",3.92984813682369,1.14339486087393,0.0887192937264729
"401","co","00814",5.45365923261712,1.12030797711938,0.140829680194271
"402","co","00815",25.0397550560205,3.26804425163411,0.368775475066425
"403","co","00816",14.6966379490639,1.60759548775584,0.26724909833363
"404","co","00817",10.5875511296943,1.62760201840036,0.0963129362113358
"405","co","00818",19.5374246364728,2.68888310438657,0.181356537010866
"406","co","00819",11.1528679878512,1.67134242287595,0.0915270539749303
"407","co","00820",15.9819876116778,2.83771086855074,0.198617742511312
"408","co","00821",20.7443481448498,2.55252222774084,0.0738620098877618
"409","co","00822",34.918760836316,3.42811317851129,0.0203613657275806
"410","co","00823",18.1573864883565,1.71668587391099,0.014524549447279
"411","co","00824",25.2905218536043,2.33350450762173,0.00411166018191347
"412","co","00900",13.2785527509993,1.93086414875662,0.000469148185412956
"413","co","01001",31.7963872603408,3.13419292856981,0.0905373500197513
"414","co","01002",26.0463264167502,4.75558269431262,0.00119414387229441
"415","co","04101",24.325031435385,1.92505788504155,0.00404433223555433
"416","co","04102",14.7586492819915,2.06040056987177,0.105031802235498
"417","co","04103",13.5753251893232,2.18674696992964,0.17445525973802
"418","co","04104",27.4059076061544,4.2509551118589,0.415331270816273
"419","co","04105",14.4102262915655,2.09177330404492,0.112533420036713
"420","co","04106",39.3307339304848,3.73724191661772,0.0742310665695976
"421","ct","00100",59.7125388283596,4.16086257601279,0.117060353927443
"422","ct","00101",32.7362557644428,2.8451465117715,0.0969496777022177
"423","ct","00102",54.1368497539754,4.23274822157744,0.217487098731671
